limit,rate,term,ecl,revenue,profit
20000.0,0.15,36.0,0.6095122916207846,9000.0,8999.390487708379
20000.0,0.15,36.0,46.62306960626938,9000.0,8953.37693039373
20000.0,0.15,36.0,97.18412693552185,9000.0,8902.815873064477
20000.0,0.15,36.0,687.8261866964714,9000.0,8312.173813303529
20000.0,0.15,36.0,111.99481212735617,9000.0,8888.005187872644
20000.0,0.15,36.0,147.45845269518435,9000.0,8852.541547304816
20000.0,0.15,36.0,28.4880647421629,9000.0,8971.511935257837
20000.0,0.15,36.0,660.3069259907222,9000.0,8339.693074009278
20000.0,0.15,36.0,93.44456267314749,9000.0,8906.555437326853
20000.0,0.15,36.0,123.58250448554634,9000.0,8876.417495514454
20000.0,0.15,36.0,206.0357683326079,9000.0,8793.964231667393
20000.0,0.15,36.0,65.47880496516456,9000.0,8934.521195034835
20000.0,0.15,36.0,14.133237989191946,9000.0,8985.866762010808
20000.0,0.15,36.0,196.08623756725012,9000.0,8803.91376243275
20000.0,0.15,36.0,4.855453437172342,9000.0,8995.144546562828
20000.0,0.15,36.0,32.42690017877103,9000.0,8967.57309982123
20000.0,0.15,36.0,265.10425241114865,9000.0,8734.895747588851
20000.0,0.15,36.0,862.4997404264217,9000.0,8137.500259573579
20000.0,0.15,36.0,58.20023738375873,9000.0,8941.799762616241
20000.0,0.15,36.0,7.895209111123206,9000.0,8992.104790888878
20000.0,0.15,36.0,47.29787312947319,9000.0,8952.702126870527
20000.0,0.15,36.0,1226.3928171868135,9000.0,7773.607182813186
20000.0,0.15,36.0,57.51209170535244,9000.0,8942.487908294648
20000.0,0.15,36.0,38.8069418798485,9000.0,8961.193058120152
20000.0,0.15,36.0,119.2501318847713,9000.0,8880.749868115228
20000.0,0.15,36.0,411.1859678443917,9000.0,8588.814032155607
20000.0,0.15,36.0,177.42403087838977,9000.0,8822.57596912161
20000.0,0.15,36.0,102.3941388518847,9000.0,8897.605861148115
20000.0,0.15,36.0,201.2414552387154,9000.0,8798.758544761284
20000.0,0.15,36.0,1043.3633070739997,9000.0,7956.636692926
20000.0,0.15,36.0,4.216597711835511,9000.0,8995.783402288165
20000.0,0.15,36.0,124.39752500207756,9000.0,8875.602474997922
20000.0,0.15,36.0,140.7563735030504,9000.0,8859.24362649695
20000.0,0.15,36.0,390.0987344303831,9000.0,8609.901265569617
20000.0,0.15,36.0,6.261800744239304,9000.0,8993.73819925576
20000.0,0.15,36.0,63.825914196241534,9000.0,8936.17408580376
20000.0,0.15,36.0,15.026060417293358,9000.0,8984.973939582707
20000.0,0.15,36.0,524.7455236804639,9000.0,8475.254476319536
20000.0,0.15,36.0,59.07633020951917,9000.0,8940.923669790482
20000.0,0.15,36.0,207.78109752343553,9000.0,8792.218902476565
20000.0,0.15,36.0,278.10940311741945,9000.0,8721.89059688258
20000.0,0.15,36.0,121.32586040513193,9000.0,8878.674139594868
20000.0,0.15,36.0,15.343780040445704,9000.0,8984.656219959554
20000.0,0.15,36.0,13.30156530797046,9000.0,8986.698434692029
20000.0,0.15,36.0,286.53638104870646,9000.0,8713.463618951293
20000.0,0.15,36.0,110.49499340802075,9000.0,8889.505006591979
20000.0,0.15,36.0,36.75125666860629,9000.0,8963.248743331395
20000.0,0.15,36.0,209.16348208438808,9000.0,8790.836517915612
20000.0,0.15,36.0,126.7528968172623,9000.0,8873.247103182737
20000.0,0.15,36.0,96.38789987086861,9000.0,8903.612100129132
,,,,,
20000.0,0.15,36.0,789.5085919115777,9000.0,8210.491408088423
20000.0,0.15,36.0,455.67167764756704,9000.0,8544.328322352432
20000.0,0.15,36.0,324.0085228802279,9000.0,8675.991477119773
20000.0,0.15,36.0,25.67774378289296,9000.0,8974.322256217107
20000.0,0.15,36.0,315.1266686030562,9000.0,8684.873331396944
20000.0,0.15,36.0,436.8270146237779,9000.0,8563.172985376223
20000.0,0.15,36.0,9.427294303067052,9000.0,8990.572705696934
20000.0,0.15,36.0,50.26878835925322,9000.0,8949.731211640747
20000.0,0.15,36.0,274.41616852343867,9000.0,8725.58383147656
20000.0,0.15,36.0,1.0768627588615591,9000.0,8998.923137241138
20000.0,0.15,36.0,62.053007203121766,9000.0,8937.946992796878
20000.0,0.15,36.0,873.97310028581,9000.0,8126.02689971419
20000.0,0.15,36.0,177.63786316880964,9000.0,8822.36213683119
20000.0,0.15,36.0,51.97704320844395,9000.0,8948.022956791556
20000.0,0.15,36.0,79.61233432174856,9000.0,8920.387665678252
20000.0,0.15,36.0,7.973994624452776,9000.0,8992.026005375546
20000.0,0.15,36.0,63.058977057860695,9000.0,8936.94102294214
20000.0,0.15,36.0,68.90265349560045,9000.0,8931.097346504399
20000.0,0.15,36.0,137.70861571075875,9000.0,8862.291384289241
20000.0,0.15,36.0,1033.46491744946,9000.0,7966.53508255054
20000.0,0.15,36.0,174.59345954172818,9000.0,8825.406540458273
20000.0,0.15,36.0,37.684520875320864,9000.0,8962.31547912468
20000.0,0.15,36.0,353.55888228178026,9000.0,8646.44111771822
20000.0,0.15,36.0,912.6022224055828,9000.0,8087.397777594417
20000.0,0.15,36.0,315.0005374995652,9000.0,8684.999462500435
20000.0,0.15,36.0,20.276823599092683,9000.0,8979.723176400907
20000.0,0.15,36.0,214.4423152444898,9000.0,8785.55768475551
,,,,,
20000.0,0.15,36.0,1.5901183349517567,9000.0,8998.409881665048
,,,,,
20000.0,0.15,36.0,521.615874439131,9000.0,8478.38412556087
20000.0,0.15,36.0,487.2370036821135,9000.0,8512.762996317886
20000.0,0.15,36.0,205.53134905281053,9000.0,8794.46865094719
20000.0,0.15,36.0,295.058653475626,9000.0,8704.941346524374
20000.0,0.15,36.0,309.1128351107771,9000.0,8690.887164889224
20000.0,0.15,36.0,131.63948495778328,9000.0,8868.360515042217
20000.0,0.15,36.0,1099.6054649896835,9000.0,7900.394535010317
20000.0,0.15,36.0,90.38747549562065,9000.0,8909.612524504379
20000.0,0.15,36.0,234.57150601743442,9000.0,8765.428493982565
,,,,,
20000.0,0.15,36.0,19.06760882025465,9000.0,8980.932391179746
20000.0,0.15,36.0,289.48245258391484,9000.0,8710.517547416086
20000.0,0.15,36.0,193.30419960643073,9000.0,8806.695800393569
20000.0,0.15,36.0,150.90035409362278,9000.0,8849.099645906377
20000.0,0.15,36.0,40.53371914838929,9000.0,8959.466280851611
20000.0,0.15,36.0,1.6182142098522492,9000.0,8998.381785790149
20000.0,0.15,36.0,150.20117173485696,9000.0,8849.798828265142
20000.0,0.15,36.0,684.00670145022,9000.0,8315.99329854978
20000.0,0.15,36.0,59.40979647359776,9000.0,8940.590203526403
20000.0,0.15,36.0,178.86603777993193,9000.0,8821.133962220068
20000.0,0.15,36.0,1001.8737755941456,9000.0,7998.126224405854
20000.0,0.15,36.0,12.71403024972359,9000.0,8987.285969750277
20000.0,0.15,36.0,79.58502911796569,9000.0,8920.414970882035
20000.0,0.15,36.0,21.5536920940778,9000.0,8978.446307905922
20000.0,0.15,36.0,5.312771106762739,9000.0,8994.687228893237
20000.0,0.15,36.0,24.424652311098413,9000.0,8975.575347688902
20000.0,0.15,36.0,136.29962761511942,9000.0,8863.700372384881
20000.0,0.15,36.0,1576.2407511334407,9000.0,7423.75924886656
20000.0,0.15,36.0,960.7614395242831,9000.0,8039.238560475716
20000.0,0.15,36.0,118.75058661145185,9000.0,8881.249413388548
20000.0,0.15,36.0,414.319387501139,9000.0,8585.680612498862
20000.0,0.15,36.0,85.38608042022979,9000.0,8914.61391957977
20000.0,0.15,36.0,287.352251861719,9000.0,8712.64774813828
20000.0,0.15,36.0,119.5720749248958,9000.0,8880.427925075104
20000.0,0.15,36.0,597.4905378502647,9000.0,8402.509462149736
20000.0,0.15,36.0,1923.0882759105998,9000.0,7076.9117240894
20000.0,0.15,36.0,314.65951277481463,9000.0,8685.340487225185
20000.0,0.15,36.0,29.176319965580667,9000.0,8970.823680034418
20000.0,0.15,36.0,193.56477422915984,9000.0,8806.43522577084
20000.0,0.15,36.0,37.01891547704,9000.0,8962.98108452296
20000.0,0.15,36.0,709.3302163798012,9000.0,8290.669783620198
20000.0,0.15,36.0,246.44656276256555,9000.0,8753.553437237435
20000.0,0.15,36.0,59.228100146123495,9000.0,8940.771899853877
20000.0,0.15,36.0,505.5724328333683,9000.0,8494.427567166631
20000.0,0.15,36.0,143.7093895995521,9000.0,8856.290610400449
20000.0,0.15,36.0,25.286144926423646,9000.0,8974.713855073576
20000.0,0.15,36.0,65.3083174139625,9000.0,8934.691682586037
20000.0,0.15,36.0,130.00256578462395,9000.0,8869.997434215376
20000.0,0.15,36.0,70.59853709473093,9000.0,8929.401462905269
20000.0,0.15,36.0,245.87817413529075,9000.0,8754.12182586471
20000.0,0.15,36.0,303.50844401433,9000.0,8696.49155598567
20000.0,0.15,36.0,244.44921574251526,9000.0,8755.550784257484
20000.0,0.15,36.0,43.04800700183329,9000.0,8956.951992998167
20000.0,0.15,36.0,431.64205384881905,9000.0,8568.357946151182
20000.0,0.15,36.0,112.4770233499991,9000.0,8887.522976650002
20000.0,0.15,36.0,1633.1191732363995,9000.0,7366.8808267636
20000.0,0.15,36.0,211.87542018986846,9000.0,8788.124579810132
20000.0,0.15,36.0,55.843826338705135,9000.0,8944.156173661295
20000.0,0.15,36.0,22.649409578575664,9000.0,8977.350590421423
20000.0,0.15,36.0,105.88270863257283,9000.0,8894.117291367427
20000.0,0.15,36.0,102.49533035603417,9000.0,8897.504669643966
20000.0,0.15,36.0,174.5244922869313,9000.0,8825.475507713069
20000.0,0.15,36.0,365.3843777333583,9000.0,8634.615622266641
20000.0,0.15,36.0,1395.3612933878949,9000.0,7604.638706612105
20000.0,0.15,36.0,197.16562309705213,9000.0,8802.834376902947
20000.0,0.15,36.0,1738.0674950422172,9000.0,7261.932504957783
20000.0,0.15,36.0,13.527333634589006,9000.0,8986.472666365411
20000.0,0.15,36.0,264.30492396646264,9000.0,8735.695076033537
20000.0,0.15,36.0,576.0835715117179,9000.0,8423.916428488283
20000.0,0.15,36.0,33.19163670199522,9000.0,8966.808363298005
20000.0,0.15,36.0,499.91170101889134,9000.0,8500.088298981109
20000.0,0.15,36.0,22.790957219552524,9000.0,8977.209042780447
20000.0,0.15,36.0,41.8782195970074,9000.0,8958.121780402993
20000.0,0.15,36.0,141.89941213531503,9000.0,8858.100587864685
20000.0,0.15,36.0,113.43399554069161,9000.0,8886.566004459308
20000.0,0.15,36.0,171.97939807684415,9000.0,8828.020601923155
20000.0,0.15,36.0,39.99552490943759,9000.0,8960.004475090562
20000.0,0.15,36.0,41.254310810968704,9000.0,8958.74568918903
20000.0,0.15,36.0,286.2902254065866,9000.0,8713.709774593413
20000.0,0.15,36.0,14.5025392238226,9000.0,8985.497460776178
20000.0,0.15,36.0,310.31731528253835,9000.0,8689.682684717462
20000.0,0.15,36.0,225.91841461158342,9000.0,8774.081585388416
