duration,event,age,credit_amount,rate
54,2,45,11017,0.08370609508986089
47,0,31,10751,0.18379928577636268
59,2,47,18753,0.08312375861368232
51,0,40,17480,0.1665766707696636
19,0,61,18404,0.12808699936412038
17,0,28,1995,0.2452467512334256
17,0,22,2713,0.2313164691273063
55,2,35,2960,0.05151332721376618
34,0,56,10936,0.21216986296262613
28,0,61,8430,0.08373140846961921
58,0,48,4785,0.14409833916842435
37,0,47,13989,0.21240141388215444
54,0,52,4891,0.10749351599808324
59,0,64,19425,0.1967700639835791
7,0,62,7470,0.09818531462158252
23,0,48,9603,0.22459329398726596
44,0,36,1643,0.1378044990811928
49,0,25,643,0.08985766981399086
11,0,28,3626,0.060675968741540603
21,0,50,4039,0.17130453045745955
34,1,24,2340,0.1865773516212691
48,0,59,9041,0.186105956332405
9,0,42,14194,0.14950310474926332
37,2,61,13954,0.13055210460852973
19,1,58,16107,0.17380350722320337
15,0,45,11937,0.056665893388189705
32,0,39,3221,0.09788952179988589
26,0,26,17584,0.10110406717501585
39,0,63,16974,0.20568465319896584
21,0,49,5678,0.1382667209684333
49,2,39,17320,0.059162032531066666
7,2,27,11029,0.22901203638686862
52,0,58,8019,0.1270753600461918
4,0,23,3312,0.06539495536065082
44,0,50,18719,0.1336921255506456
22,0,30,13082,0.23990697676797507
24,0,48,9028,0.21029263976645546
4,0,25,15365,0.16869971740660472
43,0,56,15600,0.20182245829627338
12,0,40,10511,0.15328640552712697
40,0,40,4719,0.2107966081620486
44,0,62,9238,0.21803763356521316
51,0,29,12392,0.11747688751508714
43,2,50,4124,0.1390784697836504
20,0,46,2861,0.09529458773670225
45,0,51,18714,0.1870063454442178
50,0,49,11849,0.0774071613055065
21,0,56,12320,0.1444085948912557
10,1,36,9089,0.2433094229398361
53,0,31,16395,0.14319153223117143
11,0,50,7713,0.06365853613390267
36,0,46,972,0.05366777387161264
16,0,61,15462,0.2400278079157731
10,0,52,5400,0.19143209405028694
47,0,31,15332,0.19192191275393605
11,0,34,9906,0.12398232489434213
41,1,51,7499,0.15022760536777346
42,2,38,10956,0.16167995219221398
6,2,61,9059,0.20340630409618737
12,2,51,8396,0.1518779746676955
48,0,37,5801,0.11134478060249241
31,0,56,7077,0.15651521225838677
9,0,51,6982,0.1862441316699504
59,2,36,9282,0.06158206479544473
18,0,39,19453,0.14472485583900618
3,2,48,7636,0.11891740370106285
55,0,31,12648,0.2292274777523396
3,0,50,1280,0.12767509942115068
34,2,35,565,0.17578562353644833
59,0,61,14008,0.1410997058251598
35,0,46,13515,0.21265200846133925
36,0,55,15540,0.23595283966119568
25,0,45,11405,0.06672115864009816
10,0,29,6569,0.05393346549837803
35,0,50,2440,0.19092622437809753
54,0,48,19335,0.1762977961044646
8,0,27,4076,0.16088718076403777
53,2,63,19744,0.13615336845118658
26,0,24,5825,0.19995676561536124
33,0,37,11587,0.19073088190441462
12,0,26,2313,0.13332504116767346
38,0,54,15984,0.11499673616679029
13,1,39,8348,0.2423757330541197
18,1,44,11137,0.13115231398694804
44,1,60,3044,0.09180141916562201
5,0,40,5591,0.2420273670261729
28,0,42,8394,0.19124731045754134
36,0,46,1865,0.16167411102738377
10,0,61,14903,0.20354625231763535
19,0,39,7216,0.09439157525693959
22,0,31,14837,0.1615998913120139
40,0,34,4114,0.10471086508618983
58,0,45,1153,0.22259199862355666
50,0,54,18484,0.07734497934972427
13,0,58,4809,0.09350109372026175
4,0,44,19439,0.09875665009337711
5,0,42,14068,0.13752540319059414
36,0,62,10868,0.07660394616088227
11,0,50,12857,0.15888759470444236
16,0,21,11482,0.19656074528590767
51,0,49,7832,0.05162254348096185
52,0,54,18644,0.22744513561488122
50,0,54,1677,0.22044697228054855
17,0,27,15075,0.06016481907997136
38,2,43,12546,0.0636708443925339
37,0,54,3658,0.16478077670146574
13,0,62,13463,0.11271375970880047
34,0,59,19063,0.14808752458155788
32,0,55,6203,0.16349187827415704
25,0,55,11641,0.1775523697997189
45,0,36,7907,0.19632476653904846
41,1,47,902,0.2214099301924663
33,1,22,1606,0.17133248862809297
44,0,26,4326,0.07100993221266577
46,0,32,12873,0.07724279384938493
35,0,63,16038,0.1727440508422739
18,2,31,2026,0.1917578431740246
46,2,35,2991,0.20081604364670042
43,0,56,17270,0.15373233466542952
59,0,22,17100,0.1700778107687394
11,2,28,10878,0.24491009402690223
26,0,21,15833,0.11964702717536951
55,2,47,4660,0.09283401538565549
32,0,53,1187,0.24379799289103543
56,0,61,18204,0.2337525846372694
3,2,57,6955,0.051417177460678046
5,0,52,7458,0.13037610210819234
48,0,56,10384,0.19696858159562192
23,0,61,12336,0.08549295151556631
32,0,45,1982,0.056379928654464534
27,0,26,11933,0.05728541614958913
26,0,48,11802,0.16295878206455697
56,0,34,14996,0.09605578464718148
8,0,60,19615,0.1015776526487534
47,0,44,14475,0.053030114173228116
53,1,50,12202,0.19518060005963112
40,0,43,17809,0.21872562337932472
25,0,36,10127,0.19670500654119394
12,0,61,1559,0.07725673854070228
41,0,62,17403,0.2414454091745316
29,0,60,19379,0.2424266587601719
11,0,63,19297,0.10182616178958424
23,0,21,18330,0.24661388140192264
57,0,48,18073,0.1388384039654441
18,0,39,13930,0.058335969237997644
13,0,45,1220,0.16508074127763642
41,2,40,15078,0.15534115993335512
14,0,62,2442,0.22165893543419746
55,1,57,3386,0.12113462075497593
51,0,55,12501,0.2033267642336022
59,0,49,18510,0.20734503089669798
55,0,26,4920,0.0569900827944547
16,0,28,3741,0.18462855571922826
15,0,63,10660,0.1458944253564176
22,2,22,7406,0.0904855576503566
29,2,52,16850,0.1333789126208496
53,0,46,4244,0.2214436098854231
44,0,53,18799,0.187954526930397
39,0,64,5607,0.17543928035230266
53,0,38,7005,0.06630275001517655
39,0,47,13578,0.1833342883485614
24,0,21,17049,0.20170501240147676
26,0,36,9881,0.239996946897175
32,0,32,10328,0.20960854772125198
8,0,57,13019,0.06598855763329331
45,0,35,13342,0.2387057715675605
40,0,34,15796,0.20838519491636626
44,0,41,2945,0.05066770137493948
33,0,46,19117,0.1925370013271518
47,0,51,1735,0.11079407554327472
57,0,63,5108,0.17100635503391493
35,0,40,15717,0.10655741148016945
28,2,47,5984,0.19600883790016943
8,0,37,12169,0.08734542636340965
47,0,46,3570,0.21690670499169096
54,0,31,16565,0.06458025749255836
42,2,31,6356,0.05481863316954719
52,0,54,2757,0.07638533377094765
52,0,50,2655,0.12690899637191522
48,1,55,3851,0.18133649351882952
31,0,52,14777,0.1461196355984823
8,2,36,1728,0.1451419794551412
3,0,55,12145,0.2231159468006242
14,0,30,13177,0.16185364374611616
27,0,21,6892,0.15152140557960725
45,0,30,12503,0.1338860974653998
28,0,51,6219,0.24568279108475638
4,1,50,8798,0.09856188419240648
14,0,53,1067,0.08111326101139651
58,0,54,3138,0.148473596296197
59,2,30,2507,0.18555285675633998
24,0,55,965,0.054333572606229535
48,0,41,7067,0.22139845132930658
44,0,59,5549,0.10662323215756203
56,0,21,5497,0.17907683582029016
53,0,54,554,0.08465725437003291
38,2,51,15844,0.22438391527949447
25,0,42,19000,0.12177837582779234
38,0,59,14891,0.08739223097907689
21,0,32,3818,0.05394891198570151
22,0,37,15751,0.11175708687358302
37,0,37,5677,0.1258417945846339
35,0,42,6378,0.05702353152771203
36,1,33,16072,0.16107205192477736
24,0,50,4602,0.14094108584313086
26,0,25,19901,0.1486124921526784
3,0,22,17208,0.07669457692055373
37,0,27,12600,0.12661530685099667
35,2,40,10347,0.24356841810578
56,2,21,5439,0.12148314118631492
31,2,48,13257,0.20859224969225215
29,0,29,9331,0.07483322795188184
6,0,54,13155,0.07456429869851555
14,2,57,1663,0.24978514699134652
22,0,58,7712,0.17967259327472251
24,0,44,2625,0.1829668879519995
23,0,44,8561,0.13518477679003105
25,0,38,14337,0.20222925746414117
46,2,26,2719,0.23563547571114335
10,0,31,16674,0.06640064836260469
21,0,31,16617,0.08448030318525127
12,0,46,5767,0.22321442914881234
20,0,21,4276,0.06582832491534685
42,0,63,14898,0.12182689895408577
5,0,26,15440,0.06664128125880936
22,2,36,12987,0.1315941578826677
4,0,35,3376,0.13943207883870534
57,0,58,10438,0.08602646141891963
44,0,48,5482,0.06632896184082392
16,0,62,6140,0.13347747002998395
14,1,61,11783,0.15289799778302063
8,0,55,19711,0.19740628775477476
29,0,27,4367,0.19519920525926093
45,0,47,5335,0.06398347140501633
36,0,47,5302,0.1375928725638476
53,0,34,4569,0.21875376939489105
22,2,22,18894,0.16939787104997467
18,0,22,2643,0.22097148697297253
30,0,37,4296,0.2401718191135645
14,0,53,13350,0.11685505741302045
58,0,28,7338,0.07659125242599962
13,0,63,18073,0.06678460831971536
30,0,33,12059,0.07528390847083488
32,0,51,3116,0.18649697965970796
6,0,23,9919,0.07391301487449371
29,0,22,2536,0.2404815044112376
28,1,43,8820,0.1817965895928796
17,0,27,18136,0.24110584932074886
10,2,48,9852,0.16270119473124262
5,0,38,13380,0.09046377152600982
3,0,31,8051,0.08363534950609644
30,0,64,19395,0.20357780270394765
8,0,38,12118,0.0500215646608351
57,0,24,14350,0.2250568597953384
16,0,27,16036,0.055901108933527247
40,0,34,15548,0.17088694368933569
41,1,42,18876,0.12777319224800987
31,0,45,9503,0.17231368521320758
53,0,40,3658,0.2064329792841731
9,0,25,5147,0.07239084594433104
16,0,32,5183,0.23925915031093786
17,0,26,11598,0.16915581211434186
10,2,43,2204,0.1263921396437978
19,0,24,7485,0.24581621496315126
20,0,55,14733,0.21232489078883449
46,2,43,9659,0.08241356794191163
20,0,33,7034,0.06770950168240358
52,0,33,10555,0.23457704339024377
47,0,22,3019,0.1669734721606302
54,2,22,1018,0.14268847457905126
8,0,49,14537,0.0654607473156422
59,0,43,12366,0.15835509473392634
37,2,26,13897,0.1042975170463157
58,0,53,7491,0.08861903421763911
23,0,63,4829,0.1282121622480657
57,0,50,16336,0.05713778445506812
36,0,59,14796,0.1695728341725109
7,2,51,1597,0.17422059634527115
26,0,61,19357,0.18899985713296563
10,0,45,11345,0.05456891518663518
56,1,56,6239,0.08511644486996026
20,2,55,7520,0.20447045506724754
15,0,35,11187,0.1649357803829783
34,0,23,2319,0.05181092832417396
27,0,39,2078,0.1961405147216005
8,0,29,8567,0.13332039378421204
49,0,59,19145,0.10261463704385909
51,0,51,8480,0.20085058428375724
45,0,60,17230,0.12207295724644196
38,0,35,15189,0.1407226973016254
25,0,44,17026,0.2221554587639024
33,0,31,3464,0.07993815912684953
32,0,41,19952,0.16313152947535842
12,0,22,16692,0.0707898272411358
7,0,36,17236,0.2455712585411053
17,0,59,1434,0.1123710974717182
28,2,48,5693,0.23204558495522842
12,0,57,10556,0.12340174592978333
9,2,54,12794,0.21923445872245118
51,0,23,13155,0.2029211441708077
24,0,42,19582,0.09650991877101354
36,0,34,779,0.17938423524353692
32,0,26,5379,0.09666834980160588
44,0,30,1848,0.0537952513443166
45,1,21,10899,0.11009569124770191
19,0,30,5833,0.19211159001652772
51,1,50,12525,0.08570863794384039
24,1,32,7938,0.17556036452644513
50,0,52,5466,0.20297723843565796
26,0,34,7256,0.11206785549223171
9,0,23,12810,0.07041534531480105
46,0,52,19440,0.16931836302589975
4,0,28,3824,0.0762711863497879
47,0,63,3755,0.050519615842555536
5,0,39,19276,0.07614681880194557
14,0,22,17869,0.10332955066096759
37,0,31,17886,0.18547584828606595
56,0,35,18919,0.11651892090720853
26,0,42,4668,0.23371371436368232
9,0,50,3924,0.19845254937201767
16,1,34,13249,0.24749421258558496
54,0,34,15292,0.18305908670872134
44,0,61,16730,0.05427783632529548
8,0,29,19964,0.07977621389530354
24,0,53,17998,0.10391866374629855
18,1,28,5333,0.19066624562281875
13,0,32,6229,0.1790524760141754
51,0,47,10303,0.09104475739674214
38,2,25,6316,0.1896121815599065
13,0,27,15297,0.10580989388814022
40,0,58,16542,0.1836917551633887
26,0,25,14828,0.11215763266635269
6,1,27,677,0.09206408882606154
28,1,53,16746,0.1489682872261034
13,0,41,6101,0.24614989178076524
16,0,36,7290,0.17931797828971446
53,0,57,11406,0.12032827754624101
43,0,60,2852,0.15368893845310563
10,0,26,14780,0.1377215659838797
51,0,42,13690,0.05626875303798387
35,0,61,9233,0.18485761883218493
52,1,26,7121,0.09109952644462989
45,2,39,6046,0.1568455284645185
22,0,29,13098,0.0641820712866249
33,0,27,19786,0.20805945589643665
33,0,59,9731,0.053485820910017946
44,2,49,19509,0.11429261085983143
17,0,26,9442,0.1266634112278662
21,0,35,581,0.2044747007218441
16,0,34,17689,0.24471743555633324
19,0,61,7358,0.08826633455029156
12,0,34,12988,0.07781166428709173
5,1,25,9658,0.17434040626395708
56,0,64,12677,0.09345952001832103
7,0,23,15375,0.054843694962397854
53,0,63,19431,0.09636213841874111
3,0,35,19195,0.09690485192885055
47,0,51,5760,0.1603062180334734
21,0,44,931,0.14000590874348642
32,0,31,13926,0.1166891692479172
19,0,44,4464,0.10781834410272101
30,2,28,7432,0.1035741042495063
28,0,43,15192,0.22235139045616337
33,2,23,12178,0.14216202830115157
25,0,31,12174,0.2209849720769993
33,0,23,16433,0.24915032783740904
50,0,48,12827,0.14912070643257247
27,0,62,18494,0.23569883675936676
23,1,22,4349,0.0849171529961263
10,2,47,8828,0.11195706301736624
23,0,43,9119,0.1817815071569593
10,1,29,16725,0.09760303512031983
13,0,51,16786,0.16835301023898847
57,0,55,7033,0.22979030300837733
8,0,61,18427,0.2447228742733899
30,0,24,13390,0.15697516671724537
50,2,28,5095,0.19734360294613207
57,0,43,17613,0.17064671771938644
11,0,54,3850,0.13398135665721705
12,0,29,13865,0.12129974043061516
24,0,36,18679,0.17282995867277406
34,0,40,14261,0.11912552228348049
57,0,50,10280,0.19980045608298586
14,1,31,16833,0.07523429231200854
12,0,34,4193,0.19371831482787955
17,0,27,5422,0.15221251508929162
52,2,30,13076,0.06635589576756717
4,2,61,15064,0.21791289055542734
24,0,53,5841,0.15997148084956664
9,0,61,12934,0.19697215326610462
11,0,62,15889,0.07474347628706964
55,0,42,11144,0.08103215779899856
3,0,28,3683,0.22572676978398604
21,0,55,19514,0.14336494801008318
55,0,64,7477,0.1091782717848991
37,0,29,8544,0.15377558296115446
7,0,54,11669,0.1243012614814904
29,0,38,5079,0.24476394960333875
58,1,61,1941,0.08939764588721805
25,0,30,16865,0.1560139864100403
33,0,49,15178,0.11648196888951468
33,0,24,4109,0.08302264840559148
40,0,61,10546,0.18629799736486197
13,0,39,15032,0.07739549477794079
50,0,42,19676,0.10490522570408436
59,0,53,18600,0.14747180697147383
11,2,31,1795,0.13475483869979377
49,2,53,16520,0.23211119067890917
49,0,26,3270,0.1801941630269393
45,0,40,12846,0.06388335249186042
24,2,35,12043,0.07864208438897669
29,2,40,18501,0.1672448205858268
50,0,46,11860,0.09509710560169787
11,0,47,10033,0.08914180849987674
50,2,30,12317,0.24751125006211283
55,0,62,1975,0.19189627953237925
41,0,50,1085,0.11049364350620568
22,0,27,14831,0.055564618669602744
34,0,27,10192,0.20902088521965934
5,0,38,14478,0.16544755782380652
56,0,63,9930,0.11226654001030477
22,0,60,17374,0.15546525427892136
6,0,31,6589,0.22930034405807082
48,2,45,8418,0.06268957911325096
40,0,35,5665,0.19639819185939345
38,0,55,3328,0.2225504354867796
6,0,53,2794,0.15410003569894273
45,0,41,2502,0.24218005181173652
39,0,36,2444,0.09633502945301305
48,0,61,7235,0.1942438271708456
50,0,39,9183,0.13497231539292293
15,0,60,15962,0.12581314557403403
15,0,22,16577,0.17726031844975587
55,0,40,10666,0.17188899808106667
33,2,44,12055,0.12343546687450013
27,0,21,3823,0.12509940891184906
19,2,23,5603,0.14597829866001988
39,0,45,5215,0.2485680660625978
45,0,53,10148,0.20970050257783224
3,2,29,7294,0.12325955416486128
34,0,60,4599,0.12263438118980184
59,0,31,9865,0.22935128399965643
18,0,23,2810,0.2058517635707564
19,0,39,16869,0.18070978362696355
53,0,25,15271,0.19282538730420357
6,0,40,19850,0.06139895091926813
25,0,22,5742,0.06852563898404618
29,0,58,12185,0.11314616821006396
48,1,49,16332,0.14451845748100306
10,0,22,8089,0.19219803005935948
27,1,61,18720,0.20642597400492446
11,0,33,4075,0.22695797352252317
47,1,43,3842,0.10418796511360616
39,0,48,10464,0.1996004239027322
31,0,38,7420,0.24893712553299951
25,0,48,12455,0.09163716133928086
11,0,28,17127,0.06394243379524611
55,0,34,6875,0.22930320557353118
39,0,50,14936,0.07697952742915078
21,0,28,6816,0.1939552876551704
26,0,34,1355,0.12746507166447812
44,0,33,16655,0.12110352485086112
44,1,26,10696,0.23811779518874565
29,0,60,13369,0.12022839518918181
20,2,64,7780,0.13152958443702303
40,2,32,9280,0.053139105460009994
40,0,58,16474,0.08671031519666234
37,0,42,11375,0.12229758713294103
7,0,31,3394,0.18318713273448983
29,0,62,10342,0.06278668716137469
37,0,26,3125,0.1199015654753568
57,0,26,3900,0.12305403267491138
32,0,39,19710,0.20820246946581888
22,0,59,17471,0.10499697126997812
34,0,34,17405,0.2283833393669394
13,0,53,2274,0.23879378462531314
8,0,59,19953,0.09431669848942932
41,0,42,4654,0.1255521183272975
59,1,26,3972,0.19669196141954698
51,0,62,11453,0.10372820339265974
36,0,56,7924,0.2152028456663535
5,1,24,9492,0.2447769515300251
59,0,46,17381,0.17627244247356022
28,2,58,12109,0.08225979811602852
19,0,45,6335,0.050386989572201696
53,0,29,18434,0.13197664978355977
45,2,62,14261,0.09537763547582655
45,0,36,6076,0.20478379521765094
18,0,21,1559,0.14396086302969793
59,0,26,3438,0.17644588810707634
28,1,41,4475,0.1712522015024455
33,0,42,2865,0.05725831138028037
45,0,48,18526,0.19159906931389353
40,0,28,1651,0.21514203116352915
12,0,25,18993,0.14424529448793869
20,1,32,15919,0.16641013810787963
23,0,23,1978,0.07875639416186553
57,0,23,9420,0.18174356509593265
43,0,49,634,0.23792564434261454
23,0,34,5488,0.19239110601535808
44,1,27,5771,0.05289444483045902
45,0,28,13644,0.11188445464788413
25,0,56,4223,0.24078588934132145
25,0,51,15658,0.183648348742323
53,0,22,14244,0.11493858059331095
35,0,49,18774,0.17009032660788875
11,0,48,11248,0.08265865267455648
44,1,50,8289,0.23492817321191434
36,0,55,14526,0.12799523411648375
32,0,50,13943,0.08841841720998411
44,0,52,4596,0.06498326701483542
54,0,25,5777,0.05699573098711208
21,0,61,12972,0.17901301734961145
26,0,30,17376,0.18628696848841136
13,0,54,10727,0.18170897307081574
39,0,53,18219,0.11282558936555023
25,0,42,11148,0.20850481481408922
22,0,42,12789,0.21797988519729222
42,0,60,7621,0.17061479125777823
26,0,48,13349,0.17309924078376174
29,0,32,2000,0.08848898560304559
28,0,23,13362,0.22161872184937081
17,0,26,8327,0.06692103359306567
10,1,37,12035,0.21046662255516185
50,0,50,19755,0.13373036309194863
8,1,40,9056,0.06962867549850567
21,0,54,13704,0.06228013322812025
41,0,51,14936,0.2476970131707263
10,0,52,3777,0.16380725857123968
40,0,61,19544,0.13887881053407158
44,1,24,11331,0.23508521677237854
40,0,46,15043,0.14260652414052213
20,0,36,2973,0.219398765770764
4,0,54,6536,0.2207376096235295
53,0,56,18809,0.20001282150388866
21,0,49,10258,0.0690230077184046
48,0,53,918,0.24092974998789474
14,1,61,12142,0.1754621216753544
12,0,45,17113,0.13170027982324128
47,2,56,2103,0.20328831424515392
56,0,25,4209,0.06478627212135102
52,1,31,10093,0.08569683988384498
45,0,60,8311,0.18552387992602065
17,2,30,2497,0.17591164853329616
55,0,21,4245,0.15487925331344882
41,0,61,10455,0.18492050729575266
12,0,36,12186,0.2399796067169982
10,2,47,2196,0.07606044851803989
52,1,54,14500,0.11856801447385382
18,0,40,7546,0.10868980334869448
46,2,21,19974,0.23704428917390225
10,2,51,19112,0.08744208541461637
18,2,49,12562,0.12355830729335236
19,0,33,645,0.23117045092906813
19,0,50,2972,0.18400795175598023
41,0,56,5848,0.05623215221514069
55,0,64,9091,0.24204270639226066
54,2,44,7748,0.06202810798840866
45,0,23,15615,0.15437935031700026
14,0,59,12005,0.09842621168015626
57,0,40,6282,0.1763733882765428
33,2,49,19326,0.10672465048783826
34,0,60,17954,0.21351515668269772
42,0,32,12975,0.1630376952253744
46,2,21,4764,0.11258077946016559
57,0,63,17928,0.22312352688510506
36,0,28,14742,0.205447110482325
37,0,38,3670,0.1486276745659763
45,1,55,3896,0.14824448423906778
17,0,54,6127,0.14357578655631975
20,0,28,12780,0.15801430414093567
38,0,32,17797,0.2216332076120674
6,2,51,3208,0.0647540943903771
21,0,39,600,0.12768575119264514
43,0,43,13817,0.20002543939204726
58,0,53,9348,0.2428115312451612
32,0,58,2023,0.08063087094363137
25,1,51,9331,0.0586941938763089
28,0,28,1276,0.21101989371046465
42,0,62,18951,0.24408227237418023
34,0,45,17318,0.19293781635941204
4,1,56,9259,0.16080989130226486
33,0,47,16562,0.09667599691774519
25,0,35,18173,0.24167222053503973
42,2,49,1086,0.1944543806066215
52,0,58,11913,0.18882151407958409
57,0,57,4829,0.2263917418817069
37,0,61,6349,0.2251314589151362
23,0,23,12884,0.06613620464905322
28,0,62,3391,0.05399226554146455
13,0,35,18420,0.09454032579431414
56,0,60,10058,0.2320583093070519
51,1,44,17459,0.15672991540629422
51,0,51,844,0.17950515773497383
21,0,55,15932,0.11919760517180732
21,0,56,7036,0.13496946863385442
51,0,35,14268,0.11000463843854305
34,1,49,10699,0.2380709168852116
43,0,45,11716,0.13241095808254383
30,0,35,11386,0.2171794397796471
28,0,22,9902,0.08108192742927607
39,0,56,9156,0.1134480113579977
49,0,39,19470,0.08629048259664625
22,0,31,19297,0.10868488611971959
49,0,35,11959,0.1835213237544034
16,0,39,3390,0.07829088329682166
25,0,64,1533,0.15719512831319898
55,0,36,19951,0.0506249255836641
57,0,26,4096,0.2466208069766163
55,0,28,13981,0.057117445713767846
21,0,61,14354,0.20087875321854587
51,0,56,16587,0.223851139617066
56,0,21,6475,0.24924602555948883
58,0,41,12869,0.18002471164842576
4,0,32,9390,0.17131530895075447
45,0,44,4691,0.16151548478597033
59,0,47,14693,0.2029222619601333
46,0,43,15137,0.2241462502317202
16,0,42,10600,0.15554115712094307
46,0,51,17039,0.19403224879658681
8,1,52,12619,0.24248066466848434
30,0,28,15162,0.0723707603750246
38,0,51,15128,0.16794536128157078
29,0,43,17541,0.06347326138929049
42,2,38,12941,0.13712916154475122
16,0,32,1738,0.19522969140034052
37,0,45,19246,0.12606090035569395
39,0,63,19258,0.07002100193622295
39,0,41,14697,0.2159801704487994
19,0,23,18814,0.09879881956985377
20,0,31,4520,0.15046798004072393
17,0,61,17991,0.07996168642930145
29,0,56,3007,0.2478661587060122
36,0,23,12929,0.12654145666933264
23,0,56,10485,0.2143350656576864
26,2,25,17010,0.12691051230168532
19,0,34,10902,0.11993043108516588
15,2,60,12295,0.09809898474655426
40,2,49,6675,0.13090754410432065
49,0,49,10098,0.22505090972261188
19,0,30,7684,0.18233119594388753
52,0,35,18654,0.06061787175171207
35,0,25,11107,0.15821679135735595
12,0,46,4547,0.1495535578035378
23,0,42,1380,0.18738991596835258
3,0,28,17105,0.20106375831018397
5,0,33,12674,0.16314669416668814
22,0,23,9090,0.2251799535468788
28,0,23,6051,0.1784056142157891
48,0,23,6192,0.11760344603870337
10,1,35,12620,0.12526529368653488
50,0,32,10370,0.22170719057000393
16,0,29,10899,0.10196483694148675
10,2,28,12927,0.07850849410321614
42,0,62,18582,0.20046352532444228
47,1,38,4063,0.13549759428617306
37,0,43,12770,0.09533400318619756
9,0,59,15147,0.21591843431175678
9,0,64,10041,0.08699272448979256
25,0,37,8195,0.19648714905927883
28,0,54,10773,0.11803676133405926
59,0,38,14222,0.1924713924131065
19,0,32,7183,0.20457746129868826
13,0,26,3564,0.08145483782528581
56,0,36,2130,0.21496361474818776
11,0,64,1591,0.17369030603755656
4,0,28,18125,0.22181536490440096
27,0,27,3650,0.0562888682822001
25,1,32,13373,0.20136736289673424
38,1,35,4020,0.24718392378729764
53,0,37,10739,0.19057784602136618
56,0,62,15349,0.23355996633494386
19,0,61,3355,0.13295112481771287
58,0,41,10105,0.1903207843331189
39,0,60,8766,0.16344201117302082
6,0,35,15398,0.11704309914956763
56,0,38,11545,0.17464102155919453
10,2,52,15065,0.12216887442585736
36,0,59,11950,0.23987344624224843
48,0,22,5282,0.2095284515707454
17,0,46,11551,0.22417459711768012
18,0,35,18262,0.17714232673492458
30,0,38,8410,0.21809126411641894
53,0,46,15496,0.12336702658595385
15,2,43,13478,0.18228605280354482
40,0,64,2164,0.11675528379092853
28,0,40,2185,0.1688940574593153
9,2,63,11660,0.06428641467074242
43,0,50,4290,0.20840862576042957
50,0,48,8547,0.1343437480551662
35,0,44,9199,0.24679309666879984
13,0,35,9459,0.221648598130968
11,2,46,14648,0.17287058305396258
27,0,45,7658,0.10317199453518627
31,0,25,2493,0.17597777653519203
34,0,62,10177,0.2013424418958059
16,0,60,17386,0.14444402530151573
31,1,50,7434,0.16849670666228594
19,0,50,15392,0.2252584794727639
42,1,27,9525,0.07743910665731679
48,0,47,4278,0.14989561698686482
40,0,63,11122,0.2231700849413103
3,0,26,9890,0.12823118524501081
59,0,60,14746,0.2268181616433645
4,0,36,13902,0.1616410235955072
59,0,30,3454,0.13027057846257045
4,0,60,1614,0.24831217320321086
32,0,49,3103,0.08237547979537463
9,0,56,13518,0.11945788198396452
8,1,59,10208,0.09395857826653242
41,0,21,7861,0.24661046777998152
44,0,30,9762,0.08004768161032338
9,0,31,511,0.07387000736654731
58,2,61,11495,0.10278257157458102
21,0,44,3655,0.17171759797255293
21,2,28,12460,0.10295598214383679
19,0,51,3576,0.11542121277412037
29,0,36,5845,0.1568206152406612
13,2,46,18912,0.17721998012213347
27,0,62,13130,0.1659606445398814
14,2,32,17747,0.17299353889937374
5,0,62,10165,0.18418116456610717
24,0,53,14614,0.22545225817026604
41,0,22,10169,0.1850165426580559
46,0,38,12780,0.19418916134511244
23,2,59,12081,0.1293034764981289
21,0,58,585,0.23893138387064644
47,0,51,12436,0.21165092262350094
41,1,51,3049,0.1665532639965645
50,0,59,12529,0.13968544168913927
54,0,27,2835,0.05378327188716643
49,0,41,16696,0.24730000292677923
56,0,36,11921,0.07830032013436967
26,0,64,10240,0.1518165573494003
25,0,54,18776,0.11836048650371225
21,0,53,18850,0.11521030331961324
16,0,25,5955,0.13389233872555562
45,0,54,18955,0.1644894979307138
43,0,57,8753,0.05200068787368846
48,0,39,7039,0.08081799685306534
12,0,58,18864,0.17263716873869486
31,0,38,17684,0.1978693215466542
15,0,49,17158,0.1850180893767422
53,0,30,8708,0.24819794707813725
18,0,43,12003,0.05954548182206516
11,0,23,19498,0.15303908019253
35,1,26,1301,0.13369732311527172
53,0,60,18584,0.08978308934343696
55,0,51,18712,0.22809749795696943
8,0,46,9070,0.07870477879166014
21,0,38,1236,0.1509184442998291
11,0,45,7314,0.08842654080835564
20,0,52,2567,0.1372960235197408
33,0,35,13877,0.20810428795316904
18,0,35,7433,0.19011878800938492
6,0,53,7667,0.19008262682376154
32,0,44,11515,0.09301428710713222
6,0,38,13377,0.054571327275378195
15,2,40,3039,0.194013438016846
3,0,56,8716,0.0712219839417684
7,0,43,2330,0.1280384263364316
27,2,24,10286,0.21878456093999715
51,0,57,6961,0.13189603317776058
47,0,31,7885,0.14308607656870725
8,1,24,4033,0.24158784371010011
4,0,33,16035,0.2318119834344063
22,0,26,5969,0.06817502108960181
40,0,22,12226,0.22336943320524955
45,0,51,13080,0.14891966549706104
49,0,50,13823,0.20959455468642496
22,0,34,634,0.12042433835290745
12,0,51,16508,0.2414451049691358
4,2,22,13213,0.20931152393491487
11,1,39,16026,0.13988143947929643
6,0,46,14921,0.12214391764145219
52,0,55,10435,0.09220921607055824
18,0,33,14991,0.10507881397435395
49,0,62,5457,0.13841284979848567
